,feature,fscore
0,v3,0.000754708604788
1,na_count,0.000799103228599
2,v75,0.000932287100032
3,v74,0.00128744409052
4,v23,0.00177578495244
5,v110,0.00185347554411
6,v64,0.00207544866317
7,v38,0.00218643522269
8,v31,0.0026081841489
9,v76,0.00275246667629
10,v17,0.00316311694654
11,v106,0.00316311694654
12,v48,0.00330739947392
13,v105,0.00338509006559
14,v71,0.00346278065726
15,v129,0.00354047124893
16,v81,0.00379574033585
17,v96,0.00385123361561
18,v128,0.00388452958347
19,v46,0.00415089732633
20,v62,0.00419529195014
21,v8,0.00431737716563
22,v95,0.00432847582158
23,v25,0.00436177178944
24,v83,0.00438396910134
25,v63,0.00438396910134
26,v67,0.00443946238111
27,v29,0.00450605431682
28,v41,0.00453935028468
29,v109,0.00457264625254
30,v92,0.00459484356444
31,v108,0.00469473146802
32,v121,0.00470583012397
33,v130,0.00471692877992
34,v77,0.00482791533945
35,v43,0.00492780324303
36,v117,0.00493890189898
37,v60,0.00493890189898
38,v65,0.00510538173827
39,v72,0.00511648039422
40,v93,0.00514977636208
41,v89,0.00519417098589
42,v73,0.00527186157756
43,v33,0.00528296023352
44,v54,0.00531625620137
45,v26,0.00537174948114
46,v116,0.00550493335257
47,v84,0.00559372260019
48,v49,0.0056159199121
49,v32,0.00567141319186
50,v124,0.00574910378353
51,v115,0.00577130109544
52,v104,0.00577130109544
53,v13,0.00578239975139
54,v55,0.00584899168711
55,v51,0.00592668227878
56,v5,0.00598217555854
57,v111,0.00602657018235
58,v37,0.00607096480616
59,v123,0.00615975405378
60,v44,0.00615975405378
61,v87,0.00617085270974
62,v7,0.00621524733355
63,v94,0.0062263459895
64,v11,0.00625964195736
65,v61,0.00628183926926
66,v101,0.00632623389308
67,v15,0.00637062851689
68,v36,0.00645941776451
69,v97,0.00654820701213
70,v86,0.00660370029189
71,v118,0.0066258976038
72,v70,0.00664809491571
73,v58,0.00665919357166
74,v47,0.00672578550738
75,v100,0.00677018013119
76,v119,0.00679237744309
77,v4,0.006814574755
78,v59,0.00685896937881
79,v27,0.00695885728238
80,v19,0.00704764653001
81,v131,0.00704764653001
82,v98,0.00706984384191
83,v39,0.00730291561692
84,v53,0.00731401427287
85,v122,0.00735840889668
86,v80,0.00745829680026
87,v20,0.00748049411216
88,v18,0.00765807260741
89,v82,0.00769136857527
90,v103,0.00770246723122
91,v2,0.00772466454312
92,v102,0.00773576319908
93,v16,0.00778015782289
94,v1,0.00783565110265
95,v30,0.00785784841456
96,v9,0.00785784841456
97,v78,0.00792444035027
98,v107,0.00795773631813
99,v35,0.00795773631813
100,v85,0.00812421615742
101,v28,0.00820190674909
102,v126,0.00823520271695
103,v69,0.00825740002886
104,v42,0.00831289330862
105,v90,0.00854596508363
106,v127,0.00857926105149
107,v45,0.00866805029911
108,v68,0.00877903685864
109,v57,0.00890112207412
110,v88,0.00913419384912
111,v79,0.00950044949557
112,v91,0.00975571858248
113,v120,0.010099776917
114,v99,0.0105881177789
115,v6,0.0107102029944
116,v112,0.0118977591814
117,v113,0.0120753376766
118,v24,0.0130187234326
119,v10,0.0133738804231
120,v66,0.0135070642945
121,v125,0.0142617728993
122,v52,0.0174470871577
123,v56,0.0186235446887
124,v14,0.0188233204959
125,v22,0.0217977602912
126,v114,0.0222639038412
127,v40,0.0234736573401
128,v34,0.0235402492758
129,v21,0.0257155858426
130,v12,0.02632601192
131,v50,0.0388341971787
