,feature,fscore
0,v3,0.000754290024514
1,na_count,0.000875515207026
2,v75,0.00117184343094
3,v23,0.00185878613184
4,v74,0.0019530723849
5,v64,0.00253225936801
6,v76,0.00270736240942
7,v71,0.00284205705665
8,v17,0.00296328223916
9,v48,0.00315185474529
10,v106,0.00325961046308
11,v38,0.00335389671614
12,v105,0.00354246922227
13,v81,0.00358287761644
14,v62,0.00359634708117
15,v110,0.00365022494006
16,v8,0.00375798065785
17,v109,0.00389267530508
18,v63,0.00393308369925
19,v46,0.00394655316398
20,v95,0.00397349209342
21,v31,0.00412165620538
22,v129,0.00413512567011
23,v128,0.00421594245845
24,v25,0.00428328978206
25,v121,0.00452574014709
26,v96,0.00453920961181
27,v117,0.00455267907653
28,v41,0.00457961800598
29,v89,0.00468737372377
30,v108,0.00472778211794
31,v67,0.00474125158266
32,v65,0.00478165997683
33,v83,0.00479512944156
34,v29,0.00479512944156
35,v73,0.0048759462299
36,v124,0.00497023248296
37,v92,0.00502411034186
38,v93,0.00506451873603
39,v43,0.00507798820075
40,v84,0.00509145766547
41,v60,0.00513186605964
42,v54,0.00515880498909
43,v104,0.00530696910105
44,v61,0.00538778588939
45,v72,0.00538778588939
46,v5,0.00540125535411
47,v130,0.00541472481884
48,v77,0.00545513321301
49,v26,0.00546860267773
50,v11,0.00576493090165
51,v116,0.00577840036637
52,v55,0.00579186983109
53,v7,0.00579186983109
54,v111,0.00583227822526
55,v44,0.00587268661943
56,v37,0.00595350340777
57,v58,0.00603432019612
58,v97,0.00607472859029
59,v49,0.00607472859029
60,v33,0.00611513698446
61,v36,0.00611513698446
62,v13,0.00616901484335
63,v101,0.00618248430807
64,v115,0.00624983163169
65,v27,0.00624983163169
66,v107,0.00627677056114
67,v98,0.00629024002586
68,v51,0.00631717895531
69,v87,0.0064249346731
70,v119,0.00649228199671
71,v32,0.00649228199671
72,v19,0.00653269039088
73,v123,0.00664044610867
74,v94,0.0066539155734
75,v80,0.00669432396757
76,v100,0.00680207968535
77,v59,0.00684248807952
78,v86,0.00685595754425
79,v70,0.00693677433259
80,v39,0.00696371326203
81,v2,0.00697718272676
82,v15,0.00711187737399
83,v4,0.00713881630344
84,v1,0.00715228576816
85,v91,0.00716575523289
86,v20,0.00716575523289
87,v53,0.00721963309178
88,v82,0.0072331025565
89,v131,0.00726004148595
90,v35,0.0074620834568
91,v45,0.00752943078042
92,v122,0.00778535061017
93,v30,0.00778535061017
94,v78,0.00783922846906
95,v103,0.00787963686323
96,v118,0.00790657579268
97,v16,0.00800086204574
98,v18,0.00801433151047
99,v85,0.00804127043991
100,v126,0.00806820936936
101,v28,0.0081490261577
102,v90,0.00845882384634
103,v69,0.00848576277579
104,v42,0.00871474367609
105,v102,0.00872821314081
106,v68,0.00895719404111
107,v9,0.00910535815307
108,v57,0.00911882761779
109,v47,0.00936127798281
110,v127,0.00949597263005
111,v112,0.00957678941839
112,v88,0.0100751596132
113,v99,0.0103176099782
114,v120,0.0106543465963
115,v6,0.0108294496377
116,v79,0.0108698580318
117,v125,0.0120686403922
118,v52,0.012715174699
119,v113,0.0135772204413
120,v10,0.0152070256728
121,v24,0.0156784569381
122,v14,0.0167964225102
123,v22,0.0181029605883
124,v56,0.0194903154549
125,v114,0.020796853533
126,v34,0.0215242046281
127,v66,0.0215376740928
128,v40,0.0220495137523
129,v12,0.0223727809057
130,v21,0.0228038037768
131,v50,0.0453786266534
