,feature,fscore
0,na_count,0.00100587300042
1,v3,0.00103832051656
2,v75,0.00118433433921
3,v23,0.00178461338785
4,v74,0.00215775982349
5,v64,0.0025471300172
6,v76,0.00298517148512
7,v106,0.00300139524319
8,v17,0.00322852785619
9,v71,0.00324475161426
10,v105,0.00356922677569
11,v63,0.00358545053376
12,v62,0.00371524059833
13,v129,0.00381258314676
14,v48,0.00382880690483
15,v38,0.00394237321133
16,v96,0.00399104448554
17,v109,0.00399104448554
18,v81,0.00412083455012
19,v46,0.00420195334047
20,v95,0.00423440085661
21,v25,0.0044128621954
22,v89,0.00446153346961
23,v8,0.00446153346961
24,v41,0.00449398098576
25,v121,0.0045264285019
26,v31,0.0045264285019
27,v29,0.00459132353418
28,v84,0.00465621856647
29,v92,0.00470488984068
30,v54,0.00485090366332
31,v93,0.00489957493754
32,v43,0.00489957493754
33,v83,0.00493202245368
34,v124,0.00506181251825
35,v116,0.00507803627632
36,v65,0.00511048379247
37,v107,0.00511048379247
38,v72,0.00514293130861
39,v128,0.00514293130861
40,v110,0.00519160258282
41,v49,0.00524027385704
42,v60,0.00528894513125
43,v77,0.00532139264739
44,v130,0.00533761640546
45,v61,0.00535384016354
46,v33,0.00535384016354
47,v108,0.00545118271196
48,v117,0.00546740647003
49,v55,0.00556474901846
50,v67,0.00558097277653
51,v73,0.00567831532496
52,v5,0.0057107628411
53,v115,0.00584055290568
54,v51,0.00590544793796
55,v26,0.00595411921217
56,v32,0.00597034297025
57,v87,0.00598656672832
58,v44,0.00598656672832
59,v13,0.00603523800253
60,v11,0.00603523800253
61,v4,0.00608390927674
62,v101,0.00613258055096
63,v104,0.00614880430903
64,v59,0.0061650280671
65,v70,0.00631104188974
66,v86,0.00642460819624
67,v94,0.00645705571239
68,v100,0.00652195074467
69,v15,0.00655439826081
70,v111,0.00655439826081
71,v37,0.00657062201888
72,v19,0.0066192932931
73,v58,0.00663551705117
74,v36,0.00665174080924
75,v119,0.00666796456731
76,v123,0.00666796456731
77,v27,0.00670041208346
78,v91,0.00679775463188
79,v1,0.0068464259061
80,v7,0.00689509718031
81,v103,0.0069599922126
82,v98,0.00704111100295
83,v2,0.00708978227717
84,v131,0.00725201985788
85,v122,0.00730069113209
86,v18,0.00738180992245
87,v126,0.00738180992245
88,v80,0.00739803368052
89,v82,0.00739803368052
90,v69,0.00739803368052
91,v97,0.00739803368052
92,v39,0.00746292871281
93,v28,0.00752782374509
94,v30,0.00752782374509
95,v9,0.00757649501931
96,v118,0.00760894253545
97,v16,0.00764139005159
98,v90,0.00769006132581
99,v78,0.00770628508388
100,v20,0.00794964145495
101,v35,0.0081443265518
102,v45,0.00824166910023
103,v42,0.00854992050359
104,v85,0.0085985917778
105,v68,0.0085985917778
106,v53,0.00872838184237
107,v57,0.0088257243908
108,v120,0.00902040948765
109,v127,0.0090528570038
110,v102,0.00936110840715
111,v99,0.00947467471365
112,v47,0.00958824102015
113,v112,0.00992893993965
114,v88,0.0104805477141
115,v79,0.0107887991174
116,v6,0.0108374703916
117,v52,0.0113890781661
118,v125,0.0115675395049
119,v113,0.0128167688763
120,v24,0.0151043187644
121,v10,0.0156397027808
122,v14,0.016369771894
123,v22,0.0168564846361
124,v56,0.0197605373309
125,v34,0.020474382686
126,v40,0.0212855705896
127,v114,0.0216587170252
128,v21,0.0217560595736
129,v66,0.0224050098965
130,v12,0.0235406729615
131,v50,0.0475680586651
