,feature,fscore
0,na_count,0.000487728744781
1,v3,0.000799875141441
2,v75,0.00100472121425
3,v74,0.00146318623434
4,v23,0.00153146825861
5,v38,0.00277029927036
6,v64,0.00292637246869
7,v31,0.00293612704358
8,v110,0.00297514534317
9,v76,0.00304342736744
10,v17,0.00321900971556
11,v71,0.00332631003941
12,v106,0.00365796558586
13,v105,0.00365796558586
14,v129,0.00368722931055
15,v128,0.00368722931055
16,v62,0.00380428420929
17,v8,0.00392133910804
18,v48,0.004018884857
19,v81,0.00409692145616
20,v63,0.00426274922939
21,v109,0.00431152210387
22,v96,0.00433103125366
23,v46,0.0044675953022
24,v95,0.00464317765032
25,v121,0.00464317765032
26,v25,0.0046821959499
27,v41,0.00474072339927
28,v67,0.00482851457333
29,v92,0.00486753287292
30,v29,0.00487728744781
31,v43,0.0049163057474
32,v54,0.00498458777166
33,v72,0.00508213352062
34,v117,0.00509188809552
35,v83,0.0051309063951
36,v89,0.00518943384447
37,v65,0.00521869756916
38,v93,0.00550158024113
39,v108,0.00554059854072
40,v49,0.0055796168403
41,v60,0.00563814428967
42,v5,0.00563814428967
43,v130,0.00572593546373
44,v84,0.00574544461352
45,v33,0.00574544461352
46,v73,0.0058039720629
47,v7,0.00593078153654
48,v116,0.00599906356081
49,v124,0.00603808186039
50,v77,0.00617464590893
51,v26,0.00618440048383
52,v101,0.00619415505872
53,v13,0.0062429279332
54,v51,0.00627219165789
55,v107,0.00629170080768
56,v32,0.00632096453237
57,v11,0.00633071910726
58,v61,0.00633071910726
59,v104,0.00643801943111
60,v37,0.0064770377307
61,v44,0.00653556518007
62,v19,0.00654531975497
63,v36,0.00658433805455
64,v15,0.00661360177923
65,v115,0.00661360177923
66,v30,0.00661360177923
67,v87,0.00664286550392
68,v111,0.00665262007882
69,v4,0.00672090210309
70,v59,0.00673065667798
71,v55,0.00675016582777
72,v94,0.00675992040267
73,v119,0.00678918412736
74,v100,0.00689648445121
75,v27,0.006915993601
76,v131,0.00693550275079
77,v98,0.00698427562527
78,v123,0.00705255764954
79,v103,0.00710133052402
80,v58,0.00727691287214
81,v118,0.00729642202193
82,v18,0.00730617659682
83,v39,0.00732568574662
84,v97,0.00737445862109
85,v82,0.00742323149557
86,v86,0.00744274064536
87,v2,0.00755004096921
88,v70,0.00764758671817
89,v47,0.00767685044286
90,v126,0.00779390534161
91,v1,0.0078134144914
92,v20,0.00783292364119
93,v53,0.00783292364119
94,v91,0.00786218736587
95,v80,0.00792071481525
96,v122,0.00793046939014
97,v9,0.00809629716337
98,v16,0.00811580631316
99,v45,0.00821335206212
100,v28,0.0082523703617
101,v78,0.00843770728472
102,v35,0.0084767255843
103,v68,0.00860353505794
104,v69,0.00867181708221
105,v90,0.0087010808069
106,v42,0.00877911740606
107,v102,0.00883764485544
108,v85,0.00898396347887
109,v112,0.00922782785126
110,v57,0.00924733700105
111,v88,0.0093643918998
112,v79,0.00955948339771
113,v127,0.00960825627219
114,v120,0.0098033477701
115,v99,0.0098228569199
116,v113,0.0108275781341
117,v6,0.0108275781341
118,v125,0.0126614382145
119,v24,0.0129053025869
120,v52,0.0134418042062
121,v10,0.0140758515744
122,v66,0.0160657848531
123,v56,0.0170607514924
124,v14,0.0177630808849
125,v22,0.0185727106013
126,v34,0.019996878536
127,v114,0.0209138085762
128,v40,0.021030863475
129,v21,0.0230403059035
130,v12,0.0235085254985
131,v50,0.0393304459792
