,feature,fscore
0,v3,0.000464966096222
1,v74,0.000678075556991
2,na_count,0.000897642880207
3,v110,0.00134000645786
4,v31,0.00135938004521
5,v38,0.00140135615111
6,v75,0.00144979011947
7,v23,0.00173393606716
8,v64,0.00233451727478
9,v76,0.00249919276719
10,v129,0.00251210849209
11,v106,0.00271230222796
12,v105,0.00349370358411
13,v48,0.0035324507588
14,v128,0.00374556021957
15,v96,0.0038036809816
16,v63,0.00386825960607
17,v17,0.00389731998708
18,v71,0.00408782692929
19,v46,0.00416209234743
20,v29,0.00427833387149
21,v8,0.00437843073943
22,v121,0.00438165967065
23,v47,0.00442363577656
24,v81,0.00446238295124
25,v95,0.00447852760736
26,v25,0.00450435905715
27,v62,0.00452696157572
28,v72,0.00456893768163
29,v54,0.00458185340652
30,v130,0.00460768485631
31,v33,0.00465611882467
32,v93,0.00468840813691
33,v41,0.00468840813691
34,v65,0.00470778172425
35,v89,0.00471746851792
36,v67,0.00473684210526
37,v83,0.00488860187278
38,v43,0.00492734904747
39,v77,0.00493380690991
40,v92,0.00498546980949
41,v109,0.00499192767194
42,v108,0.00499838553439
43,v60,0.00505650629642
44,v116,0.00518566354537
45,v73,0.0052179528576
46,v117,0.00527284468841
47,v100,0.00532773651921
48,v13,0.00534065224411
49,v61,0.00535033903778
50,v32,0.00544720697449
51,v84,0.0054891830804
52,v26,0.00552147239264
53,v51,0.00570875040362
54,v124,0.00575072650953
55,v49,0.00575072650953
56,v5,0.00588634162092
57,v94,0.00594123345173
58,v111,0.00597675169519
59,v87,0.00598643848886
60,v101,0.00601549886987
61,v58,0.0060187278011
62,v104,0.00606716176945
63,v55,0.00606716176945
64,v123,0.00607684856313
65,v115,0.00615757184372
66,v59,0.00618340329351
67,v86,0.00619954794963
68,v44,0.00626089764288
69,v4,0.00628350016145
70,v118,0.00630933161124
71,v70,0.00635453664837
72,v2,0.00636422344204
73,v15,0.00640297061673
74,v7,0.00641588634162
75,v27,0.00642234420407
76,v36,0.00643525992896
77,v11,0.00646432030998
78,v19,0.00649338069099
79,v66,0.00656118824669
80,v98,0.00666451404585
81,v35,0.00669680335809
82,v39,0.00675169518889
83,v97,0.00677429770746
84,v20,0.00677429770746
85,v37,0.00681304488214
86,v103,0.00684856312561
87,v80,0.0069292864062
88,v53,0.00695188892477
89,v119,0.00699063609945
90,v42,0.00707458831127
91,v131,0.00728123990959
92,v122,0.00739748143365
93,v79,0.00748466257669
94,v45,0.00748466257669
95,v18,0.00750403616403
96,v1,0.00751049402648
97,v82,0.00752986761382
98,v85,0.00754278333871
99,v90,0.00758475944462
100,v102,0.0076493380691
101,v127,0.00765256700032
102,v126,0.00772360348725
103,v68,0.00773651921214
104,v28,0.00776880852438
105,v78,0.00785598966742
106,v9,0.00794639974169
107,v57,0.00803680981595
108,v30,0.00807232805941
109,v69,0.00821440103326
110,v16,0.00821762996448
111,v88,0.00861155957378
112,v99,0.00933161123668
113,v120,0.00968033580885
114,v6,0.0101775912173
115,v24,0.010274459154
116,v107,0.0106005812076
117,v113,0.0113432353891
118,v91,0.0124346141427
119,v10,0.0152857604133
120,v112,0.0165902486277
121,v56,0.0168582499193
122,v125,0.0198611559574
123,v52,0.0219244430094
124,v14,0.0220406845334
125,v114,0.0248886018728
126,v22,0.0260187278011
127,v40,0.0261995479496
128,v34,0.0272780109784
129,v21,0.0289376816274
130,v12,0.0301517597675
131,v50,0.035195350339
