,feature,fscore
0,v3,0.000749029142995
1,na_count,0.000852740870487
2,v75,0.000887311446318
3,v23,0.00180919346847
4,v74,0.00200509339817
5,v64,0.00259279318729
6,v110,0.00267345786423
7,v76,0.00276564606644
8,v17,0.00304221067309
9,v71,0.00305373419837
10,v106,0.0032842047039
11,v48,0.0032842047039
12,v38,0.00344553405778
13,v105,0.00346858110833
14,v62,0.00357229283582
15,v31,0.00361838693693
16,v128,0.00390647506885
17,v129,0.00391799859413
18,v81,0.0040332338469
19,v96,0.00404475737218
20,v109,0.00411389852384
21,v8,0.00411389852384
22,v95,0.00412542204911
23,v41,0.0043789396052
24,v63,0.00441351018103
25,v83,0.0044826513327
26,v121,0.00449417485797
27,v29,0.0045287454338
28,v46,0.00455179248436
29,v25,0.0046785512624
30,v92,0.00470159831296
31,v108,0.00473616888879
32,v60,0.00481683356572
33,v117,0.00487445119211
34,v93,0.00490902176794
35,v54,0.00490902176794
36,v67,0.00505882759654
37,v89,0.00515101579875
38,v72,0.00515101579875
39,v65,0.00519710989986
40,v77,0.00525472752624
41,v43,0.00535843925374
42,v84,0.00548519803178
43,v61,0.00550824508234
44,v116,0.00553129213289
45,v73,0.00564652738566
46,v124,0.00575023911315
47,v13,0.00576176263843
48,v104,0.0057732861637
49,v107,0.00578480968898
50,v130,0.00578480968898
51,v5,0.00579633321426
52,v49,0.00581938026481
53,v111,0.00585395084064
54,v26,0.00587699789119
55,v15,0.00593461551758
56,v32,0.00599223314396
57,v4,0.00599223314396
58,v115,0.00602680371979
59,v87,0.0060728978209
60,v101,0.0060728978209
61,v37,0.00608442134618
62,v100,0.00610746839673
63,v51,0.00614203897256
64,v33,0.00621118012422
65,v11,0.00646469768031
66,v7,0.00651079178142
67,v118,0.00671821523641
68,v58,0.00677583286279
69,v36,0.00677583286279
70,v98,0.00679887991334
71,v19,0.00681040343862
72,v59,0.0068219269639
73,v55,0.00683345048917
74,v27,0.00684497401445
75,v123,0.00685649753973
76,v94,0.00691411516611
77,v70,0.00691411516611
78,v80,0.00702935041888
79,v86,0.00704087394416
80,v39,0.00705239746943
81,v103,0.00706392099471
82,v82,0.00711001509582
83,v44,0.00711001509582
84,v131,0.00721372682331
85,v119,0.00725982092442
86,v97,0.00732896207608
87,v2,0.00732896207608
88,v20,0.00736353265191
89,v1,0.00736353265191
90,v53,0.00743267380357
91,v16,0.00745572085412
92,v35,0.00751333848051
93,v30,0.00755943258162
94,v18,0.00769771488494
95,v91,0.00784752071354
96,v126,0.00792818539047
97,v9,0.00799732654214
98,v28,0.00802037359269
99,v122,0.00803189711797
100,v42,0.00813560884546
101,v45,0.00827389114878
102,v68,0.00843522050266
103,v69,0.00857350280598
104,v78,0.00865416748292
105,v90,0.00870026158402
106,v85,0.00874635568513
107,v102,0.00876940273568
108,v57,0.00903444381705
109,v47,0.00906901439288
110,v127,0.00938014957536
111,v88,0.00969128475783
112,v99,0.0101061316678
113,v112,0.0101522257689
114,v120,0.0105209785778
115,v79,0.0110625842658
116,v6,0.0113045782966
117,v113,0.0124338837737
118,v125,0.0124915014001
119,v10,0.013067677664
120,v24,0.0136553774531
121,v52,0.0144620242225
122,v14,0.0167667292778
123,v56,0.0190368637574
124,v114,0.0197397987992
125,v34,0.0198435105267
126,v22,0.0198665575773
127,v66,0.0199241752037
128,v40,0.0224247801888
129,v21,0.0229202917757
130,v12,0.0238306502725
131,v50,0.043121031586
