,feature,fscore
0,na_count,0.000717463050653
1,v3,0.000874000443523
2,v75,0.000887045226262
3,v23,0.00169582175609
4,v74,0.00207412045552
5,v64,0.00232197132757
6,v76,0.00277853872344
7,v71,0.00309161350918
8,v17,0.00313074785739
9,v38,0.00323510611931
10,v48,0.00328728525026
11,v106,0.00348295699135
12,v110,0.00350904655683
13,v105,0.00358731525326
14,v62,0.00369167351518
15,v96,0.003900390039
16,v46,0.0040308378664
17,v81,0.00406997221461
18,v8,0.00410910656283
19,v121,0.00416128569379
20,v129,0.00417433047653
21,v128,0.004200420042
22,v31,0.004200420042
23,v63,0.00425259917296
24,v109,0.00429173352118
25,v29,0.0043308678694
26,v95,0.00446131569679
27,v54,0.00447436047953
28,v41,0.0045656739587
29,v25,0.00459176352418
30,v89,0.00477439048253
31,v83,0.004800480048
32,v108,0.00483961439622
33,v43,0.00485265917896
34,v67,0.00487874874444
35,v92,0.00487874874444
36,v93,0.00494397265814
37,v60,0.00495701744087
38,v117,0.00500919657183
39,v77,0.00521791309566
40,v65,0.0052309578784
41,v72,0.00524400266114
42,v130,0.00532227135757
43,v124,0.00534836092305
44,v5,0.00541358483674
45,v33,0.00543967440222
46,v104,0.00551794309866
47,v84,0.00551794309866
48,v51,0.00551794309866
49,v49,0.00557012222961
50,v26,0.00568752527427
51,v13,0.00575274918796
52,v73,0.00579188353618
53,v15,0.00585710744988
54,v107,0.00593537614631
55,v61,0.00594842092905
56,v37,0.00597451049453
57,v116,0.00614409267014
58,v100,0.00617018223561
59,v115,0.00620931658383
60,v11,0.00626149571479
61,v27,0.00637889875944
62,v131,0.00641803310766
63,v111,0.00645716745588
64,v59,0.00649630180409
65,v87,0.00650934658683
66,v55,0.00650934658683
67,v39,0.00654848093505
68,v32,0.00656152571779
69,v7,0.00658761528327
70,v101,0.00663979441422
71,v58,0.00667892876244
72,v98,0.00671806311066
73,v36,0.00675719745888
74,v4,0.00680937658983
75,v19,0.00686155572079
76,v44,0.00687460050353
77,v103,0.00693982441722
78,v118,0.00695286919996
79,v80,0.00699200354818
80,v70,0.00699200354818
81,v30,0.00699200354818
82,v97,0.00701809311366
83,v94,0.0070311378964
84,v126,0.00707027224462
85,v123,0.00708331702735
86,v91,0.00725289920296
87,v2,0.00735725746488
88,v86,0.00738334703036
89,v82,0.00742248137857
90,v9,0.00764424268514
91,v20,0.00776164572979
92,v122,0.00777469051253
93,v16,0.00785295920896
94,v35,0.00787904877444
95,v119,0.00790513833992
96,v53,0.0079312279054
97,v45,0.00794427268814
98,v18,0.00797036225362
99,v102,0.00799645181909
100,v78,0.00808776529827
101,v69,0.00813994442923
102,v1,0.0082964818221
103,v28,0.00834866095305
104,v42,0.00845301921496
105,v85,0.00874000443523
106,v90,0.00879218356618
107,v68,0.0088965418281
108,v47,0.00893567617631
109,v57,0.00896176574179
110,v127,0.00901394487275
111,v112,0.00975749748888
112,v120,0.00983576618531
113,v88,0.0102923335812
114,v6,0.0103314679294
115,v99,0.0104749605395
116,v79,0.0109576175009
117,v113,0.0123664540367
118,v52,0.0128882453463
119,v125,0.0129404244772
120,v10,0.0134230814386
121,v24,0.0150406344982
122,v14,0.016253799293
123,v22,0.0183670540967
124,v56,0.018654039317
125,v34,0.0200367862873
126,v114,0.0208064284689
127,v66,0.0210934136892
128,v21,0.0220717723946
129,v40,0.0237415045852
130,v12,0.0238849971954
131,v50,0.0439739626137
