,feature,fscore
0,v3,0.000135647347901
1,v74,0.000255792141755
2,v38,0.000763500786755
3,v110,0.00101154165149
4,na_count,0.0010851787832
5,v31,0.0010851787832
6,v75,0.0014223593337
7,v23,0.00163551945183
8,v129,0.00194169489423
9,v64,0.00215485501236
10,v76,0.00234863693794
11,v106,0.0024028958771
12,v105,0.00296873909977
13,v48,0.00313926719427
14,v63,0.0032167799645
15,v96,0.00341056189007
16,v128,0.00346094519072
17,v46,0.00371286169396
18,v33,0.00384075776484
19,v72,0.00389889234251
20,v95,0.00396477819721
21,v17,0.00399190766679
22,v41,0.00399190766679
23,v25,0.0040306640519
24,v121,0.00415080884576
25,v62,0.00422832161599
26,v8,0.00424382417003
27,v93,0.00425545108557
28,v77,0.00427095363961
29,v66,0.00428645619366
30,v47,0.00429033183217
31,v130,0.00431358566324
32,v81,0.00433683949431
33,v54,0.00434459077133
34,v29,0.00439109843347
35,v65,0.00441047662602
36,v43,0.00441822790305
37,v83,0.00447636248072
38,v73,0.00450736758881
39,v67,0.00454999961244
40,v100,0.00455775088946
41,v89,0.00468564696034
42,v84,0.00470114951438
43,v60,0.00470502515289
44,v71,0.00470890079141
45,v92,0.00472052770694
46,v32,0.00477866228461
47,v49,0.00479416483866
48,v108,0.0048096673927
49,v116,0.00490655835549
50,v61,0.00492981218656
51,v13,0.0050112005953
52,v117,0.00505383261892
53,v109,0.00510421591957
54,v104,0.00523598762896
55,v123,0.0052824952911
56,v111,0.00530574912217
57,v27,0.00532125167621
58,v51,0.00538713753091
59,v94,0.00540651572347
60,v5,0.00544527210858
61,v44,0.0054530233856
62,v20,0.00548790413221
63,v55,0.00550728232476
64,v26,0.00553441179434
65,v101,0.00554216307137
66,v115,0.00561192456457
67,v4,0.00568556169629
68,v118,0.00569331297331
69,v59,0.0057243180814
70,v19,0.00576307446652
71,v7,0.00577470138205
72,v87,0.00580958212866
73,v35,0.00581345776717
74,v86,0.00581733340568
75,v58,0.00582896032121
76,v11,0.00594522947656
77,v37,0.00600723969274
78,v119,0.00601499096976
79,v124,0.00601499096976
80,v97,0.00603824480083
81,v18,0.00617001651022
82,v127,0.00631729077365
83,v36,0.00640255482091
84,v15,0.00642193301346
85,v70,0.00642580865198
86,v103,0.00646456503709
87,v85,0.0065033214222
88,v42,0.0065343265303
89,v9,0.00658470983094
90,v80,0.00669322770927
91,v98,0.00675911356396
92,v2,0.00678624303354
93,v53,0.00680174558759
94,v131,0.00684825324972
95,v45,0.00684825324972
96,v90,0.00693351729697
97,v68,0.00696452240507
98,v102,0.00700715442869
99,v57,0.00701490570572
100,v39,0.00701490570572
101,v122,0.00703040825976
102,v1,0.00719318507724
103,v78,0.00723581710087
104,v88,0.00737921572579
105,v69,0.00751098743518
106,v126,0.00757687328987
107,v79,0.00759237584392
108,v28,0.00759625148243
109,v82,0.00761175403648
110,v99,0.00766601297564
111,v30,0.00775902829991
112,v16,0.00806907938083
113,v120,0.00915813380254
114,v24,0.00916200944106
115,v6,0.00962321042392
116,v107,0.0117470603282
117,v113,0.0124795560069
118,v91,0.0155916937315
119,v10,0.0167040019843
120,v56,0.0171652029672
121,v112,0.0222732945253
122,v14,0.0244552790072
123,v114,0.0248079621118
124,v52,0.0256567269458
125,v125,0.0281100061235
126,v40,0.0283735495423
127,v12,0.0332219733201
128,v21,0.0336599204719
129,v22,0.0344350481742
130,v50,0.0351287874677
131,v34,0.0352644348156
