,feature,fscore
0,na_count,0.000560019911819
1,v3,0.000657801166264
2,v75,0.00111115061869
3,v74,0.00131560233253
4,v23,0.0018133978097
5,v38,0.00252453420566
6,v110,0.00300455127293
7,v64,0.00302232968283
8,v71,0.00303121888778
9,v31,0.00303121888778
10,v76,0.00350234675011
11,v129,0.00350234675011
12,v17,0.00377791210354
13,v105,0.00384902574314
14,v62,0.00402680984213
15,v48,0.00409792348172
16,v109,0.00410681268667
17,v106,0.00411570189162
18,v63,0.00430237519556
19,v128,0.00436459963021
20,v81,0.0044890484995
21,v8,0.00455127293415
22,v41,0.00465794339354
23,v95,0.00466683259849
24,v96,0.00470238941829
25,v117,0.00472016782819
26,v72,0.00472905703314
27,v25,0.00484461669748
28,v89,0.00513796046082
29,v65,0.00518240648556
30,v29,0.00520907410041
31,v46,0.00527129853506
32,v83,0.00530685535486
33,v92,0.00532463376476
34,v60,0.00536019058455
35,v54,0.00548463945385
36,v43,0.00552019627365
37,v108,0.00557353150334
38,v116,0.00560908832314
39,v67,0.00561797752809
40,v33,0.00569798037264
41,v93,0.00573353719243
42,v94,0.00577798321718
43,v32,0.00577798321718
44,v124,0.00586687526668
45,v121,0.00587576447163
46,v130,0.00591132129142
47,v100,0.00600021334092
48,v13,0.00600910254587
49,v51,0.00604465936567
50,v77,0.00607132698051
51,v26,0.00608021618546
52,v5,0.00611577300526
53,v111,0.00614244062011
54,v84,0.00615132982506
55,v61,0.00615132982506
56,v15,0.00622244346466
57,v49,0.00622244346466
58,v115,0.0062668894894
59,v37,0.00627577869435
60,v104,0.0062846678993
61,v87,0.00631133551415
62,v101,0.00643578438344
63,v73,0.00649800881809
64,v55,0.00654245484284
65,v123,0.00659579007254
66,v7,0.00662245768738
67,v11,0.00665801450718
68,v107,0.00665801450718
69,v86,0.00673801735173
70,v44,0.00675579576163
71,v36,0.00675579576163
72,v47,0.00688024463092
73,v30,0.00694246906557
74,v80,0.00695135827052
75,v4,0.00698691509031
76,v27,0.00708469634476
77,v58,0.00708469634476
78,v82,0.00714692077941
79,v98,0.00717358839425
80,v19,0.0071824775992
81,v59,0.00719136680415
82,v39,0.00722692362395
83,v118,0.0072358128289
84,v91,0.0072358128289
85,v131,0.00728025885365
86,v97,0.00729803726355
87,v53,0.00751137818234
88,v20,0.00760915943678
89,v18,0.00764471625658
90,v103,0.00767138387143
91,v28,0.00768027307638
92,v119,0.00769805148628
93,v70,0.00773360830607
94,v16,0.00777805433082
95,v2,0.00780472194567
96,v90,0.00782250035557
97,v1,0.00784027876547
98,v42,0.00798250604466
99,v78,0.0081336225288
100,v122,0.00832029583274
101,v102,0.00833807424264
102,v85,0.00841807708719
103,v126,0.00846252311193
104,v45,0.00853363675153
105,v35,0.00858697198123
106,v127,0.00859586118618
107,v69,0.00868475323567
108,v9,0.00889809415446
109,v68,0.0090136538188
110,v79,0.00914699189305
111,v57,0.00924477314749
112,v88,0.00949367088608
113,v99,0.00972479021476
114,v112,0.0102670317167
115,v120,0.0103559237662
116,v113,0.0108359408335
117,v6,0.0114315175651
118,v24,0.0116359692789
119,v52,0.0128626795619
120,v125,0.0129426824065
121,v10,0.0131293557104
122,v66,0.0143471767885
123,v56,0.0176895178495
124,v14,0.0179295263832
125,v22,0.0192006826909
126,v40,0.020951856066
127,v34,0.0210140805006
128,v114,0.0210496373204
129,v21,0.02200078225
130,v12,0.0227741430806
131,v50,0.0373791068127
