,feature,fscore
0,v3,0.000812915245896
1,na_count,0.000909586248111
2,v75,0.00114686961718
3,v74,0.00145006503322
4,v23,0.00177523113158
5,v110,0.00188947867965
6,v64,0.00225858614265
7,v31,0.00229813337083
8,v38,0.00239041023658
9,v76,0.0026584525609
10,v106,0.00287376524765
11,v48,0.00319014307308
12,v17,0.00321650789187
13,v105,0.00321650789187
14,v96,0.00333514957641
15,v129,0.00342303230569
16,v95,0.00350652089851
17,v128,0.00367789222062
18,v63,0.00378335149576
19,v29,0.00379213976869
20,v81,0.00389320490737
21,v25,0.00402063486484
22,v8,0.00402942313776
23,v67,0.00415245895877
24,v121,0.00424473582452
25,v41,0.00427988891623
26,v109,0.00428867718916
27,v46,0.00430185959855
28,v83,0.00435458923612
29,v71,0.00455671951348
30,v60,0.0045918726052
31,v62,0.0046533905157
32,v73,0.00467536119802
33,v89,0.00474566738145
34,v43,0.00475445565437
35,v54,0.0047632439273
36,v117,0.00482915597427
37,v92,0.00486430906598
38,v130,0.00489506802123
39,v65,0.0048994621577
40,v108,0.0050093155693
41,v26,0.0050708334798
42,v116,0.00510159243505
43,v93,0.00516750448202
44,v72,0.00520265757373
45,v124,0.00523781066545
46,v84,0.00528614616656
47,v87,0.00529054030302
48,v33,0.00537842303231
49,v104,0.00548827644391
50,v5,0.00556297676381
51,v111,0.00567283017541
52,v13,0.00570358913066
53,v115,0.00573434808591
54,v77,0.00574753049531
55,v49,0.0057607129047
56,v59,0.0057607129047
57,v61,0.00576510704116
58,v51,0.00578268358702
59,v32,0.00580026013288
60,v100,0.00583101908813
61,v94,0.00604193763842
62,v101,0.00605072591134
63,v19,0.00612542623124
64,v15,0.00613860864063
65,v123,0.00613860864063
66,v86,0.00618255000527
67,v37,0.00623527964284
68,v55,0.00623967377931
69,v47,0.00627482687102
70,v11,0.00630997996274
71,v7,0.00632755650859
72,v4,0.0063890744191
73,v44,0.00645498646606
74,v58,0.00645938060252
75,v36,0.00659559883292
76,v118,0.00662635778817
77,v20,0.00667908742574
78,v98,0.00670105810806
79,v27,0.00670545224452
80,v70,0.00681091151967
81,v103,0.00685045874785
82,v97,0.0068680352937
83,v131,0.0068812177031
84,v119,0.00696031215945
85,v28,0.00698228284178
86,v80,0.00709653038985
87,v53,0.0071141069357
88,v82,0.0071272893451
89,v39,0.00713168348156
90,v122,0.00730305480367
91,v1,0.00735578444124
92,v2,0.00741730235174
93,v18,0.00748760853517
94,v9,0.00759306781031
95,v35,0.00764579744789
96,v69,0.00782156290646
97,v102,0.00783913945231
98,v45,0.00784353358878
99,v78,0.00793141631807
100,v126,0.00797975181917
101,v16,0.00799293422857
102,v42,0.00803248145674
103,v90,0.00813354659542
104,v85,0.00816869968714
105,v57,0.00819067036946
106,v68,0.00819945864239
107,v30,0.00852462474075
108,v107,0.00859932506064
109,v127,0.0086652371076
110,v120,0.00902116216121
111,v79,0.00943860512532
112,v99,0.00991756599993
113,v88,0.00998787218336
114,v6,0.01027788519
115,v91,0.0111479242099
116,v113,0.0124134355117
117,v24,0.0130198263437
118,v66,0.0131780152564
119,v112,0.0134328751714
120,v10,0.0149400639786
121,v125,0.0158891974549
122,v56,0.0191100994832
123,v52,0.0199889267761
124,v14,0.021113825711
125,v22,0.0232889232608
126,v114,0.0236272717686
127,v34,0.0240974443702
128,v40,0.0252531022603
129,v21,0.0264087601505
130,v12,0.0279247372306
131,v50,0.0405446971561
