,feature,fscore
0,v3,0.000169400604195
1,v74,0.000310567774358
2,v110,0.000451734944521
3,v38,0.0011293373613
4,v23,0.00124227109743
5,v31,0.00124227109743
6,v75,0.00132697139953
7,v76,0.00172223947599
8,v64,0.00200457381631
9,v106,0.00237160845874
10,v46,0.00237160845874
11,v129,0.00254100906293
12,v63,0.00265394279906
13,v96,0.00273864310116
14,v17,0.00290804370536
15,v41,0.00310567774358
16,v33,0.00324684491375
17,v25,0.00330331178181
18,v48,0.00333154521584
19,v128,0.00338801208391
20,v105,0.00341624551794
21,v83,0.00347271238601
22,v121,0.00358564612214
23,v95,0.0036421129902
24,v8,0.00369857985827
25,v29,0.00386798046246
26,v92,0.0038962138965
27,v67,0.00395268076456
28,v109,0.00395268076456
29,v54,0.00395268076456
30,v43,0.00398091419859
31,v89,0.00406561450069
32,v130,0.00415031480279
33,v71,0.00426324853892
34,v62,0.00431971540698
35,v117,0.00434794884102
36,v81,0.00440441570908
37,v77,0.00443264914312
38,v116,0.00451734944521
39,v72,0.00457381631328
40,v93,0.00460204974731
41,v123,0.00471498348344
42,v42,0.00471498348344
43,v26,0.00471498348344
44,v32,0.00477145035151
45,v97,0.00482791721957
46,v100,0.00482791721957
47,v65,0.0048561506536
48,v94,0.00488438408764
49,v108,0.0049408509557
50,v49,0.00496908438973
51,v55,0.0050255512578
52,v13,0.0051102515599
53,v73,0.0051102515599
54,v60,0.00516671842796
55,v124,0.00516671842796
56,v51,0.00516671842796
57,v111,0.00519495186199
58,v104,0.00522318529603
59,v58,0.00522318529603
60,v86,0.00530788559813
61,v47,0.00530788559813
62,v84,0.00539258590022
63,v4,0.00542081933426
64,v101,0.00544905276829
65,v70,0.00550551963635
66,v59,0.00550551963635
67,v15,0.00553375307039
68,v115,0.00556198650442
69,v19,0.00561845337248
70,v103,0.00570315367458
71,v37,0.00573138710861
72,v118,0.00575962054265
73,v7,0.00575962054265
74,v5,0.00587255427878
75,v87,0.00590078771281
76,v35,0.00592902114684
77,v61,0.00609842175104
78,v18,0.00618312205314
79,v44,0.00629605578927
80,v53,0.00629605578927
81,v28,0.0063242892233
82,v131,0.00649368982749
83,v45,0.00652192326153
84,v36,0.00652192326153
85,v85,0.00657839012959
86,v20,0.00657839012959
87,v68,0.00671955729975
88,v80,0.00677602416782
89,v119,0.00680425760185
90,v102,0.00680425760185
91,v122,0.00688895790395
92,v27,0.00688895790395
93,v39,0.00688895790395
94,v78,0.00694542477202
95,v2,0.00711482537621
96,v90,0.00714305881024
97,v11,0.00722775911234
98,v9,0.00731245941444
99,v127,0.00734069284847
100,v126,0.0073689262825
101,v69,0.00739715971654
102,v16,0.00756656032073
103,v1,0.00756656032073
104,v82,0.00759479375476
105,v88,0.00770772749089
106,v66,0.00773596092493
107,v98,0.00773596092493
108,v99,0.00787712809509
109,v57,0.00813122900138
110,v120,0.00827239617155
111,v6,0.00844179677574
112,v24,0.00931703323075
113,v79,0.00940173353285
114,v91,0.00962760100511
115,v107,0.00985346847737
116,v30,0.0108416386685
117,v10,0.0154719218499
118,v112,0.0162342245687
119,v52,0.0183799655552
120,v113,0.0186905333296
121,v125,0.0229537818685
122,v56,0.0244219204382
123,v14,0.0249301222508
124,v114,0.025127756289
125,v34,0.0319602473249
126,v40,0.032948417516
127,v12,0.0358282277873
128,v22,0.0358846946554
129,v21,0.0375504672633
130,v50,0.045907563737
