,feature,fscore
0,na_count,0.000643377972645
1,v75,0.000762522041653
2,v3,0.00106038221417
3,v23,0.00160844493161
4,v74,0.00172758900062
5,v64,0.00221607968355
6,v17,0.00259734070438
7,v76,0.00274031358719
8,v71,0.0028952008769
9,v110,0.00324071867702
10,v38,0.00330029071153
11,v106,0.00338369155983
12,v48,0.00355049325645
13,v62,0.00356240766335
14,v105,0.00363389410475
15,v109,0.00369346613926
16,v128,0.00372920935996
17,v81,0.00377686698756
18,v8,0.00377686698756
19,v129,0.00380069580136
20,v95,0.00383643902207
21,v41,0.00390792546347
22,v83,0.00401515512558
23,v31,0.00408664156698
24,v46,0.00412238478769
25,v96,0.00421770004289
26,v25,0.00425344326359
27,v121,0.0042772720774
28,v29,0.0043606729257
29,v63,0.0043725873326
30,v67,0.00458704665682
31,v72,0.00465853309822
32,v92,0.00480150598103
33,v117,0.00482533479483
34,v60,0.00496830767764
35,v89,0.00514702378116
36,v65,0.00515893818806
37,v130,0.00520659581566
38,v54,0.00520659581566
39,v33,0.00536148310537
40,v77,0.00537339751227
41,v43,0.00544488395368
42,v124,0.00546871276748
43,v84,0.00552828480198
44,v26,0.00563551446409
45,v115,0.00564742887099
46,v93,0.00564742887099
47,v108,0.00567125768479
48,v32,0.00568317209169
49,v116,0.0057427441262
50,v49,0.0057427441262
51,v11,0.0057904017538
52,v5,0.0058261449745
53,v51,0.00590954582281
54,v73,0.00598103226421
55,v87,0.00610017633322
56,v7,0.00610017633322
57,v100,0.00613591955392
58,v13,0.00614783396083
59,v101,0.00619549158843
60,v37,0.00635037887814
61,v107,0.00639803650574
62,v55,0.00644569413335
63,v61,0.00646952294715
64,v104,0.00648143735405
65,v123,0.00657675260926
66,v4,0.00657675260926
67,v27,0.00658866701616
68,v58,0.00661249582996
69,v94,0.00664823905066
70,v111,0.00669589667826
71,v44,0.00670781108516
72,v119,0.00675546871277
73,v86,0.00675546871277
74,v59,0.00676738311967
75,v98,0.00682695515417
76,v36,0.00686269837487
77,v97,0.00689844159558
78,v15,0.00696992803698
79,v70,0.00700567125768
80,v19,0.00706524329219
81,v131,0.00714864414049
82,v118,0.0072439593957
83,v39,0.0072558738026
84,v80,0.00730353143021
85,v18,0.00736310346471
86,v82,0.00736310346471
87,v28,0.00737501787161
88,v122,0.00739884668541
89,v2,0.00742267549921
90,v103,0.00752990516132
91,v53,0.00757756278892
92,v91,0.00761330600963
93,v1,0.00762522041653
94,v126,0.00793499499595
95,v78,0.00795882380975
96,v35,0.00803031025116
97,v30,0.00806605347186
98,v68,0.00807796787876
99,v90,0.00811371109946
100,v69,0.00812562550636
101,v45,0.00817328313397
102,v9,0.00817328313397
103,v20,0.00826859838917
104,v42,0.00836391364438
105,v16,0.00844731449268
106,v85,0.00848305771339
107,v47,0.00878091788591
108,v102,0.00892389076872
109,v57,0.00929323738264
110,v127,0.00959109755516
111,v88,0.00972215603107
112,v120,0.00976981365868
113,v99,0.00990087213459
114,v112,0.010448934852
115,v6,0.0109493399419
116,v79,0.0111637992661
117,v113,0.0122599247009
118,v125,0.0129628747081
119,v10,0.0136658247152
120,v52,0.0146666348949
121,v24,0.0147381213363
122,v14,0.0169661154268
123,v22,0.0189677357861
124,v56,0.019098794262
125,v114,0.019944717152
126,v34,0.0202187485107
127,v66,0.0212314730973
128,v40,0.0213029595387
129,v12,0.0216603917457
130,v21,0.0227326883668
131,v50,0.0452985750369
