,feature,fscore
0,na_count,0.000549104958917
1,v75,0.000648942224175
2,v3,0.000948454019947
3,v74,0.0016672823298
4,v23,0.00179707077464
5,v110,0.00250591535797
6,v64,0.00265567125585
7,v38,0.00278545970069
8,v76,0.00296516677815
9,v17,0.00303505286383
10,v106,0.00311492267604
11,v31,0.00332458093308
12,v48,0.00335453211266
13,v105,0.00350428801054
14,v62,0.00362409272885
15,v71,0.00370396254106
16,v95,0.00382376725937
17,v129,0.00383375098589
18,v25,0.00383375098589
19,v8,0.00386370216547
20,v63,0.00405339296946
21,v81,0.00413326278167
22,v128,0.00414324650819
23,v109,0.00421313259387
24,v41,0.00423310004692
25,v96,0.00432295358566
26,v121,0.00441280712439
27,v92,0.00449267693659
28,v83,0.00455257929575
29,v72,0.0045725467488
30,v117,0.0046124816549
31,v46,0.00467238401406
32,v29,0.00467238401406
33,v65,0.00494194463025
34,v108,0.00497189580983
35,v54,0.00498187953636
36,v89,0.00499186326288
37,v67,0.00502181444246
38,v43,0.00513163543424
39,v84,0.00515160288729
40,v60,0.00541117977696
41,v130,0.00544113095654
42,v124,0.00551101704222
43,v73,0.00563082176053
44,v33,0.00563082176053
45,v61,0.00565078921358
46,v93,0.00568074039316
47,v116,0.00570070784621
48,v49,0.00572067529926
49,v26,0.00577059393189
50,v5,0.0059303335563
51,v115,0.00597026846241
52,v11,0.00602018709504
53,v104,0.00605013827461
54,v100,0.00612002436029
55,v77,0.00613000808682
56,v107,0.0062797639847
57,v101,0.0062797639847
58,v51,0.00632968261733
59,v15,0.00634965007039
60,v111,0.00639956870301
61,v7,0.00642951988259
62,v13,0.00648942224175
63,v32,0.00649940596827
64,v58,0.00655930832743
65,v97,0.006589259507
66,v94,0.006589259507
67,v37,0.00659924323353
68,v55,0.00660922696006
69,v123,0.00662919441311
70,v86,0.00664916186616
71,v118,0.00676896658447
72,v70,0.00678893403752
73,v87,0.0068188852171
74,v44,0.00687878757625
75,v4,0.0068987550293
76,v131,0.00692870620888
77,v27,0.00696864111498
78,v36,0.00709842955982
79,v59,0.00710841328634
80,v119,0.00712838073939
81,v98,0.00713836446592
82,v82,0.0071683156455
83,v19,0.00729810409033
84,v39,0.00736799017601
85,v103,0.00739794135559
86,v30,0.00740792508212
87,v80,0.00742789253517
88,v53,0.00756766470653
89,v1,0.00756766470653
90,v122,0.00764753451873
91,v18,0.00774737178399
92,v20,0.00776733923704
93,v47,0.00789712768188
94,v28,0.00792707886146
95,v9,0.00799696494714
96,v68,0.00802691612671
97,v78,0.00815670457155
98,v2,0.0081766720246
99,v69,0.00819663947765
100,v16,0.00824655811028
101,v35,0.00826652556333
102,v90,0.00828649301638
103,v126,0.00829647674291
104,v42,0.00830646046943
105,v91,0.00838633028164
106,v45,0.00842626518774
107,v85,0.00872577698352
108,v102,0.00872577698352
109,v57,0.00889550033445
110,v88,0.00970418218304
111,v127,0.00975410081567
112,v112,0.00997374279924
113,v79,0.0103231732276
114,v99,0.0104130267664
115,v120,0.0106127012969
116,v113,0.0113315296067
117,v6,0.0116909437617
118,v125,0.0128889909448
119,v10,0.012968860757
120,v24,0.013178519014
121,v52,0.0145363058215
122,v14,0.0178209518485
123,v56,0.0183800405339
124,v66,0.0187594221419
125,v22,0.0198975669658
126,v114,0.0200473228637
127,v34,0.0200573065903
128,v40,0.0220041332628
129,v12,0.0225931731278
130,v21,0.0241606181923
131,v50,0.0416021884329
